台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
718110412	718110401	1	2					
718110501	718110502		1	209201				
718110502	718110503	1	2					
718110503	718110504		1	209201				
718110504			1	209201				
718110601	718110602		1	201001				
718110602	718110603	1	2					
718110603	718110604		1	201001				
718110604	718110605		1	201001				
718110605			1	201001				
718110701			1	209201				
718110801			1	201001				
718110901	718110902	1	2					
718110902			1	1627				
718120101	718120102		1	2016				
718120102	718120103	1	2					
718120103	718120104		1	2016				
718120104	718120105		1	2016				
718120105	718120106		1	2016				
718120106	718120107		1	2016				
718120107	718120108,718120110		1	2016				
718120108	718120109		2					
718120109	718120113		1	2016				
718120110	718120111		2					
718120111	718120112		1	2016				
718120112	718120113		1	2016				
718120113	718120114		1	2016				
718120114			1	2016				
718120201	718120202		1	2016				
718120202	718120203	1	2					
718120203	718120205		1	2016				
718120205	718120206	1	2					
718120206	718120207		1	2016				
718120207	718120208		1	2016				
718120208	718120209		1	2016				
718120209			1	2016				
718120301	718120302		1	1005				
718120302	718120303		1	1005				
718120303			1	1005				
718120401	718120402		1	1005				
718120402	718120403		1	1005				
718120403			1	1005				
718120501	718120502		1	2016				
718120502			1	2016				
718129901			1	1005				
718129902			1	1005				
718129903			1	1005				
718130101	718130102		1	2065				
718130102	718130103	1	2					
718130103	718130104		1	2065				
718130104	718130105		1	2065				
718130105	718130106		1	2065				
718130106	718130107		1	2065				
718130107	718130108,718130110		1	2065				
718130108	718130109		2					
718130109	718130113		1	2065				
718130110	718130111		2					
718130111	718130112		1	2065				
718130112	718130113		1	2065				
718130113	718130114		1	2065				
718130114	718130115		1	2065				
718130115			1	2065				
718130201	718130202		1	1625				
718130202	718130203	1	2					
718130203	718130204		1	1625				
718130204	718130205	1	2					
718130205	718130206		1	1625				
718130206	718130207		1	1625				
718130207	718130208	1	2					
718130208			1	1625				
718130301	718130302		1	2205				
718130302	718130303	1	2					
718130303	718130304		1	2205				
718130304	718130305		1	2205				
718130305	718130306		1	2205				
718130306	718130307		1	2205				
718130307	718130308	1	2					
718130308	718130309		1	2205				
718130309	718130310,718130311		1	2205				
718130310	718130312		2					
718130311	718130312		2					
718130312	718130313		1	2205				
718130313	718130314		1	2205				
718130314	718130315		1	2205				
718130315	718130316	1	2					
718130316	718130317		1	2205				
718130317	718130318		1	2205				
718130318	718130319		1	2205				
718130319			1	2205				
718130401			1	2205				
718130501	718130502		1	2205				
718130502	718130503		1	2205				
718130503	718130504		1	2205				
718130504	718130505	1	2					
718130505	718130506		1	2205				
718130506	718130507	1	2					
718130507			1	2205				
718130601	718130602		1	2310				
718130602	718130603	1	2					
718130603	718130604		1	2310				
718130604	718130605	1	2					
718130605	718130606		1	2310				
718130606	718130607		1	2310				
718130607	718130608		1	2310				
718130608	718130609		1	2310				
718130609	718130610	1	2					
718130610			1	2310				
718130701	718130702		1	2310				
718130702	718130703	1	2					
718130703	718130704		1	2310				
718130704			1	2310				
718130801	718130802		1	2143				
718130802	718130803	1	2					
718130803	718130804		1	2143				
718130804	718130805	1	2					
718130805	718130806		1	2143				
718130806	718130807		1	2143				
718130807	718130808	1	2					
718130808	718130809		1	2143				
718130809	718130810		1	2143				
718130810			1	2143				
718130901			1	2310				
718131001	718131002		1	2205				
718131002			1	2205				
718131101	718131102		1	1005				
718131102	718131103		1	1005				
718131103			1	1005				
718131104			1	1005				
718140101	718140102		1	2065				
718140102	718140103	1	2					
718140103	718140104		1	2065				
718140104	718140105		1	2065				
718140105	718140106		1	2065				
718140106	718140107		1	2065				
718140107	718140108		1	2065				
718140108	718140109		1	2065				
718140109	718140110		1	2065				
718140110	718140111,718140113		1	2065				
718140111	718140112		2					
718140112			1	2065				
718140113	718140114		2					
718140114			1	2065				
718140201			1	2065				
718140301	718140302		1	2065				
718140302	718140303	1	2					
718140303	718140304		1	2065				
718140304	718140305		1	2065				
718140305			1	2065				
718140401	718140402		1	2143				
718140402	718140403	1	2					
718140403	718140404		1	2143				
718140404	718140405		1	2143				
718140405	718140406	1	2					
718140406	718140407		1	2143				
718140407	718140408		1	2143				
718140408			1	2143				
718140501	718140502		1	1005				
718140502	718140503		1	1005				
718140503			1	1005				
718150101	718150102		1	30039				
718150102	718150103	1	2					
718150103	718150104		1	30039				
718150104	718150105		1	30039				
718150105	718150106		1	30039				
718150106	718150107,718150108		1	30039				
718150107	718150109		2					
718150108	718150109		2					
718150109	718150110		1	30039				
718150110	718150111		1	30039				
718150111	718150112		1	30039				
718150112			1	30039				
718150201	718150202		1	2306				
718150202	718150203		1	2410				
718150203	718150204	1	2					
718150204	718150205		1	2410				
718150205	718150206,718150207		1	2410				
718150206	718150208		2					
718150207	718150208		2					
718150208	718150209		1	2410				
718150209	718150210		1	2410				
718150210	718150211		1	2410				
718150211	718150212		1	2410				
718150212	718150213		1	2410				
718150213			1	2410				
718150301	718150302		1	2135				
718150302	718150303	1	2					
718150303	718150304		1	2135				
718150304	718150305		1	2135				
718150305	718150306	1	2					
718150306	718150307		1	2135				
718150307			1	2135				
718150401	718150402		1	2302				
718150402	718150403	1	2					
718150403	718150404		1	2302				
718150404	718150405		1	2302				
718150405	718150406	1	2					
718150406	718150407		1	2302				
718150407	718150408		1	2302				
718150408			1	2302				
718150501	718150502		1	2310				
718150502	718150503	1	2					
718150503	718150504		1	2310				
718150504	718150505		1	2310				
718150505	718150506	1	2					
718150506	718150507		1	2310				
718150507			1	2310				
718150601	718150602		1	2205				
718150602	718150603		1	2205				
718150603	718150604	1	2					
718150604	718150605		1	2205				
718150605	718150606	1	2					
718150606	718150607		1	2205				
718150607	718150608		1	2205				
718150608	718150609		1	2205				
718150609	718150610,718150611		1	2205				
718150610	718150612		2					
718150611	718150612		2					
718150612	718150613		1	2205				
718150613	718150614		1	2205				
718150614	718150615,718150616		1	2205				
718150615	718150617		2					
718150616	718150617		2					
718150617	718150618		1	2205				
718150618	718150619		1	2205				
718150619	718150620		1	2205				
718150620	718150621		1	2205				
718150621	718150622		1	2205				
718150622			1	2205				
718150701			1	2205				
718150801	718150806		1	2205				
718150802	718150804		2					
718150803	718150804		2					
718150804	718150805		1	2205				
718150805			1	2205				
718150806	718150802,718150803		1	2205				
718150901	718150902		1	10368				
718150902	718150903		1	10368				
718150903	718150904		1	1005				
718150904	718150905		1	10368				
718150905	718150906,718150907,718150908		1	10368				
718150906	718150909		2					
718150907	718150910		2					
718150908	718150909		2					
718150909	718150904		1	2205				
718150910	718150911		1	2205				
718150911	718150913		1	2205				
718150913	718150914		1	2205				
718150914	718150915		1	2205				
718150915	718150916		1	2308				
718150916	718150917		1	2308				
718150917			1	2308				
718150918								
718151001	718151002		1	10369				
718151002	718151003		1	10369				
718151003	718151004		1	1005				
718151004	718151005		1	10369				
718151005	718151006,718151007,718151008		1	10369				
718151006	718151009		2					
718151007	718151009		2					
718151008	718151010		2					
718151009	718151004		1	2205				
718151010	718151011		1	2205				
718151011	718151012		1	2205				
718151012	718151013		1	2305				
718151013			1	2305				
718151101	718151102		1	10370				
718151102	718151103		1	10370				
718151103	718151104		1	1005				
718151104	718151105		1	10370				
718151105	718151106,718151107,718151108		1	10370				
718151106	718151109		2					
718151107	718151109		2					
718151108	718151110		2					
718151109	718151104		1	2205				
718151110	718151111		1	2205				
718151111	718151112		1	2205				
718151112	718151113		1	2309				
718151113	718151114		1	2309				
718151114			1	2309				
718151201	718151202		1	2205				
718151202	718151203		1	2205				
718151203	718151204		1	2205				
718151204	718151205,718151206		1	2205				
718151205	718151207		2					
718151206	718151207		2					
718151207	718151208		1	2205				
718151208	718151209		1	2205				
718151209	718151210		1	2205				
718151210	718151211		1	2205				
718151211			1	2205				
718152001	718152002		1	30039				
718152002	718152003	1	2					
718152003	718152004		1	30039				
718152004	718152005		1	30039				
718152005	718152006		1	30039				
718152006	718152007		1	30039				
718152007			1	30039				
718152101	718152102		1	30039				
718152102	718152103		1	30039				
718152103	718152104		1	30039				
718152104	718152105	1	2					
718152105	718152106		1	30039				
718152106	718152107		1	30039				
718152107	718152108		1	30039				
718152108	718152109		1	30039				
718152109	718152110	1	2					
718152110	718152111		1	30039				
718152111			1	30039				
718152201	718152202		1	30039				
718152202	718152203		1	30039				
718152203	718152204		1	30039				
718152204	718152205		1	30039				
718152205	718152206,718152207		1	30039				
718152206	718152208		2					
718152207	718152208		2					
718152208	718152209		1	30039				
718152209	718152210		1	30039				
718152210	718152211,718152212		1	30039				
718152211	718152213		2					
718152212	718152213		2					
718152213	718152214		1	30039				
718152214	718152215		1	30039				
718152215	718152216		1	30039				
718152216	718152217		1	30039				
718152217	718152218		1	30039				
718152218	718152219		1	30039				
718152219	718152220		1	30039				
718152220	718152221		1	30039				
718152221			1	30039				
718158201			1	2308				
718158301			1	2308				
718158401			1	2305				
718158501			1	2305				
718158601			1	2309				
718158701			1	2309				
718159101			1	30039				
718159201	718159202		1	2306				
718159202			1	2410				
718159301	718159302		1	2308				
718159302	718159303		1	2305				
718159303			1	2309				
718159304			1	2205				
718159401	718159402		1	2308				
718159402	718159403		1	2305				
718159403	718159404		1	2309				
718159404			1	2205				
718159501			1	2135				
718159601			1	2302				
718159701			1	2310				
718159801	718159802		1	2205				
718159802	718159803		1	2308				
718159803	718159804		1	2305				
718159804			1	2309				
718160101	718160102		1	220701				
718160102	718160103	1	2					
718160103	718160104		1	220701				
718160104	718160105		1	220701				
718160105	718160106		1	220701				
718160106	718160107		1	220701				
718160107	718160108,718160111		1	220701				
718160108	718160109		2					
718160109	718160110		1	220701				
718160110	718160115		1	220701				
718160111	718160112		2					
718160112	718160113		1	220701				
718160113	718160114		1	220701				
718160114	718160115		1	220701				
718160115	718160116		1	220701				
718160116			1	220701				
718160201	718160202		1	220701				
718160202	718160203		1	220701				
718160203	718160204		1	220701				
718160204	718160205		1	220701				
718160205			1	220701				
718160301			1	206301				
718160401	718160402		1	206301				
718160402	718160403		1	206301				
718160403	718160404		1	206301				
718160404			1	206301				
718160501	718160502		1	220701				
718160502	718160503	1	2					
718160503	718160504		1	220701				
718160504	718160505		1	220701				
718160505	718160506	1	2					
718160506	718160507		1	220701				
718160507	718160508,718160510		1	220701				
718160508	718160509		2					
718160509	718160512		1	220701				
718160510	718160511		2					
718160511	718160512		1	220701				
718160512	718160513		1	220701				
718160513	718160514,718160515		1	220701				
718160514	718160516		2					
718160515	718160516		2					
718160516			1	220701				
718160604	718160605		1	220701				
718160605		1	2					
718160701	718160702		1	220701				
718160702	718160703		1	220701				
718160703	718160704		1	220701				
718160704			1	220701				
718160801			1	220701				
718170101	718170102		1	220401				
718170102	718170103	1	2					
718170103	718170104		1	220401				
718170104	718170105		1	220401				
718170105	718170106		1	220401				
718170106			1	220401				
718170201	718170202		1	220401				
718170202	718170203	1	2					
718170203	718170204		1	220401				
718170204	718170205	1	2					
718170205	718170206		1	220401				
