技能ID	开启天赋配置	[增加属性]1类型	[增加属性]1值	[增加属性]2类型	[增加属性]2值	参数1	参数2	参数3	参数4	参数5	参数6	参数7	参数8	参数9	参数10	参数11	参数12	参数13	参数14	参数15	参数16	参数17	参数18	参数19	技能组ID	等级	类型	消耗金币	消耗道具1ID	消耗道具1数量	消耗道具2ID	消耗道具2数量	消耗道具3ID	消耗道具3数量	消耗道具4ID	消耗道具4数量	筛选条件1	筛选条件2	突破等级	生活效果类型	生活效果参数1	生活效果参数2	生活效果参数3	生活效果参数4	生活效果参数5	效果全队生效
383107	Albedo_SkillUpgrade_1					0.580992	0.580992	0.750448	0.78676	0.981634	0.748	0.952	20	1.011024	2.02162	2.525112									3831	7	3	120000	104309	4	112010	4	113013	1	0	0			5							
383108	Albedo_SkillUpgrade_1					0.627984	0.627984	0.811146	0.850395	1.061031	0.8085	1.029	20	1.092798	2.185133	2.729349									3831	8	3	260000	104309	6	112010	6	113013	1	0	0			5							
383109	Albedo_SkillUpgrade_1					0.674976	0.674976	0.871844	0.91403	1.140428	0.869	1.106	20	1.174572	2.348646	2.933586									3831	9	3	450000	104309	12	112010	9	113013	2	0	0			6							
383110	Albedo_SkillUpgrade_1					0.72624	0.72624	0.93806	0.98345	1.227043	0.935	1.19	20	1.26378	2.527025	3.15639									3831	10	3	700000	104309	16	112010	12	113013	2	104319	1			6							
383111	Albedo_SkillUpgrade_1					0.78498	0.78498	1.013932	1.062994	1.326289	1.010625	1.28625	20	1.352988	2.705403	3.379194									3831	11	3	0	0	0	0	0	0	0	0	0			6							
383112	Albedo_SkillUpgrade_1					0.854058	0.854058	1.103159	1.156537	1.443003	1.09956	1.39944	20	1.442196	2.883781	3.601998									3831	12	3	0	0	0	0	0	0	0	0	0			6							
383113	Albedo_SkillUpgrade_1					0.923136	0.923136	1.192385	1.250081	1.559716	1.188495	1.51263	20	1.531404	3.062159	3.824802									3831	13	3	0	0	0	0	0	0	0	0	0			6							
383114	Albedo_SkillUpgrade_1					0.992215	0.992215	1.281611	1.343624	1.676429	1.27743	1.62582	20	1.620612	3.240537	4.047606									3831	14	3	0	0	0	0	0	0	0	0	0			6							
383115	Albedo_SkillUpgrade_1					1.067573	1.067573	1.378948	1.445671	1.803753	1.37445	1.7493	20	1.70982	3.418915	4.27041									3831	15	3	0	0	0	0	0	0	0	0	0			6							
383201	Albedo_SkillUpgrade_2					1.304	1.336	30	4																3832	1	3	0	0	0	0	0	0	0	0	0			0							
383202	Albedo_SkillUpgrade_2					1.4018	1.4362	30	4																3832	2	3	12500	104307	3	112008	6	0	0	0	0			2							
383203	Albedo_SkillUpgrade_2					1.4996	1.5364	30	4																3832	3	3	17500	104308	2	112009	3	0	0	0	0			3							
383204	Albedo_SkillUpgrade_2					1.63	1.67	30	4																3832	4	3	25000	104308	4	112009	4	0	0	0	0			3							
383205	Albedo_SkillUpgrade_2					1.7278	1.7702	30	4																3832	5	3	30000	104308	6	112009	6	0	0	0	0			4							
383206	Albedo_SkillUpgrade_2					1.8256	1.8704	30	4																3832	6	3	37500	104308	9	112009	9	0	0	0	0			4							
383207	Albedo_SkillUpgrade_2					1.956	2.004	30	4																3832	7	3	120000	104309	4	112010	4	113013	1	0	0			5							
383208	Albedo_SkillUpgrade_2					2.0864	2.1376	30	4																3832	8	3	260000	104309	6	112010	6	113013	1	0	0			5							
383209	Albedo_SkillUpgrade_2					2.2168	2.2712	30	4																3832	9	3	450000	104309	12	112010	9	113013	2	0	0			6							
383210	Albedo_SkillUpgrade_2					2.3472	2.4048	30	4																3832	10	3	700000	104309	16	112010	12	113013	2	104319	1			6							
383211	Albedo_SkillUpgrade_2					2.4776	2.5384	30	4																3832	11	3	0	0	0	0	0	0	0	0	0			6							
383212	Albedo_SkillUpgrade_2					2.608	2.672	30	4																3832	12	3	0	0	0	0	0	0	0	0	0			6							
383213	Albedo_SkillUpgrade_2					2.771	2.839	30	4																3832	13	3	0	0	0	0	0	0	0	0	0			6							
383214	Albedo_SkillUpgrade_2					2.934	3.006	30	4																3832	14	3	0	0	0	0	0	0	0	0	0			6							
383215	Albedo_SkillUpgrade_2					3.097	3.173	30	4																3832	15	3	0	0	0	0	0	0	0	0	0			6							
383901	Albedo_SkillUpgrade_3					3.672	0.72	12	40																3839	1	3	0	0	0	0	0	0	0	0	0			0							
383902	Albedo_SkillUpgrade_3					3.9474	0.774	12	40																3839	2	3	12500	104307	3	112008	6	0	0	0	0			2							
383903	Albedo_SkillUpgrade_3					4.2228	0.828	12	40																3839	3	3	17500	104308	2	112009	3	0	0	0	0			3							
383904	Albedo_SkillUpgrade_3					4.59	0.9	12	40																3839	4	3	25000	104308	4	112009	4	0	0	0	0			3							
383905	Albedo_SkillUpgrade_3					4.8654	0.954	12	40																3839	5	3	30000	104308	6	112009	6	0	0	0	0			4							
383906	Albedo_SkillUpgrade_3					5.1408	1.008	12	40																3839	6	3	37500	104308	9	112009	9	0	0	0	0			4							
383907	Albedo_SkillUpgrade_3					5.508	1.08	12	40																3839	7	3	120000	104309	4	112010	4	113013	1	0	0			5							
383908	Albedo_SkillUpgrade_3					5.8752	1.152	12	40																3839	8	3	260000	104309	6	112010	6	113013	1	0	0			5							
383909	Albedo_SkillUpgrade_3					6.2424	1.224	12	40																3839	9	3	450000	104309	12	112010	9	113013	2	0	0			6							
383910	Albedo_SkillUpgrade_3					6.6096	1.296	12	40																3839	10	3	700000	104309	16	112010	12	113013	2	104319	1			6							
383911	Albedo_SkillUpgrade_3					6.9768	1.368	12	40																3839	11	3	0	0	0	0	0	0	0	0	0			6							
383912	Albedo_SkillUpgrade_3					7.344	1.44	12	40																3839	12	3	0	0	0	0	0	0	0	0	0			6							
383913	Albedo_SkillUpgrade_3					7.803	1.53	12	40																3839	13	3	0	0	0	0	0	0	0	0	0			6							
383914	Albedo_SkillUpgrade_3					8.262	1.62	12	40																3839	14	3	0	0	0	0	0	0	0	0	0			6							
383915	Albedo_SkillUpgrade_3					8.721	1.71	12	40																3839	15	3	0	0	0	0	0	0	0	0	0			6							
472101	Kazuha_PermanentSkill_1					2																			4721	1	2	0	0	0	0	0	0	0	0	0			1							
472201	Kazuha_PermanentSkill_2					0.0004	8																		4722	1	2	0	0	0	0	0	0	0	0	0			4							
472301	Kazuha_PermanentSkill_NonCombat_1																								4723	1	2	0	0	0	0	0	0	0	0	0			0							
473101	Kazuha_SkillUpgrade_1	0				0.44978	0.45236	0.258	0.3096	0.60716	0.2537	0.43	0.74648	20	0.818335	1.636323	2.043855								4731	1	3	0	0	0	0	0	0	0	0	0			0							
473102	Kazuha_SkillUpgrade_1					0.48639	0.48918	0.279	0.3348	0.65658	0.27435	0.465	0.80724	20	0.884943	1.769512	2.210216								4731	2	3	12500	104313	3	112035	6	0	0	0	0			2							
473103	Kazuha_SkillUpgrade_1					0.523	0.526	0.3	0.36	0.706	0.295	0.5	0.868	20	0.951552	1.902701	2.376576								4731	3	3	17500	104314	2	112036	3	0	0	0	0			3							
473104	Kazuha_SkillUpgrade_1					0.5753	0.5786	0.33	0.396	0.7766	0.3245	0.55	0.9548	20	1.046707	2.092971	2.614234								4731	4	3	25000	104314	4	112036	4	0	0	0	0			3							
473105	Kazuha_SkillUpgrade_1					0.61191	0.61542	0.351	0.4212	0.82602	0.34515	0.585	1.01556	20	1.113316	2.22616	2.780594								4731	5	3	30000	104314	6	112036	6	0	0	0	0			4							
473106	Kazuha_SkillUpgrade_1					0.65375	0.6575	0.375	0.45	0.8825	0.36875	0.625	1.085	20	1.18944	2.378376	2.97072								4731	6	3	37500	104314	9	112036	9	0	0	0	0			4							
473107	Kazuha_SkillUpgrade_1					0.71128	0.71536	0.408	0.4896	0.96016	0.4012	0.68	1.18048	20	1.294111	2.587673	3.232143								4731	7	3	120000	104315	4	112037	4	113019	1	0	0			5							
473108	Kazuha_SkillUpgrade_1					0.76881	0.77322	0.441	0.5292	1.03782	0.43365	0.735	1.27596	20	1.398781	2.79697	3.493567								4731	8	3	260000	104315	6	112037	6	113019	1	0	0			5							
473109	Kazuha_SkillUpgrade_1					0.82634	0.83108	0.474	0.5688	1.11548	0.4661	0.79	1.37144	20	1.503452	3.006267	3.75499								4731	9	3	450000	104315	12	112037	9	113019	2	0	0			6							
473110	Kazuha_SkillUpgrade_1					0.8891	0.8942	0.51	0.612	1.2002	0.5015	0.85	1.4756	20	1.617638	3.234591	4.040179								4731	10	3	700000	104315	16	112037	12	113019	2	104319	1			6							
473111	Kazuha_SkillUpgrade_1					0.961013	0.966525	0.55125	0.6615	1.297275	0.542063	0.91875	1.59495	20	1.731825	3.462915	4.325368								4731	11	3	0	0	0	0	0	0	0	0	0			6							
473112	Kazuha_SkillUpgrade_1					1.045582	1.051579	0.59976	0.719712	1.411435	0.589764	0.9996	1.735306	20	1.846011	3.69124	4.610557								4731	12	3	0	0	0	0	0	0	0	0	0			6							
473113	Kazuha_SkillUpgrade_1					1.130151	1.136633	0.64827	0.777924	1.525595	0.637465	1.08045	1.875661	20	1.960197	3.919564	4.895747								4731	13	3	0	0	0	0	0	0	0	0	0			6							
473114	Kazuha_SkillUpgrade_1					1.21472	1.221688	0.69678	0.836136	1.639756	0.685167	1.1613	2.016017	20	2.074383	4.147888	5.180936								4731	14	3	0	0	0	0	0	0	0	0	0			6							
473115	Kazuha_SkillUpgrade_1					1.306977	1.314474	0.7497	0.89964	1.764294	0.737205	1.2495	2.169132	20	2.18857	4.376212	5.466125								4731	15	3	0	0	0	0	0	0	0	0	0			6							
473201	Kazuha_SkillUpgrade_2					1.92	6	2.608	9																4732	1	3	0	0	0	0	0	0	0	0	0			0							
473202	Kazuha_SkillUpgrade_2					2.064	6	2.8036	9																4732	2	3	12500	104313	3	112035	6	0	0	0	0			2							
473203	Kazuha_SkillUpgrade_2					2.208	6	2.9992	9																4732	3	3	17500	104314	2	112036	3	0	0	0	0			3							
473204	Kazuha_SkillUpgrade_2					2.4	6	3.26	9																4732	4	3	25000	104314	4	112036	4	0	0	0	0			3							
473205	Kazuha_SkillUpgrade_2					2.544	6	3.4556	9																4732	5	3	30000	104314	6	112036	6	0	0	0	0			4							
473206	Kazuha_SkillUpgrade_2					2.688	6	3.6512	9																4732	6	3	37500	104314	9	112036	9	0	0	0	0			4							
473207	Kazuha_SkillUpgrade_2					2.88	6	3.912	9																4732	7	3	120000	104315	4	112037	4	113019	1	0	0			5							
473208	Kazuha_SkillUpgrade_2					3.072	6	4.1728	9																4732	8	3	260000	104315	6	112037	6	113019	1	0	0			5							
473209	Kazuha_SkillUpgrade_2					3.264	6	4.4336	9																4732	9	3	450000	104315	12	112037	9	113019	2	0	0			6							
473210	Kazuha_SkillUpgrade_2					3.456	6	4.6944	9																4732	10	3	700000	104315	16	112037	12	113019	2	104319	1			6							
473211	Kazuha_SkillUpgrade_2					3.648	6	4.9552	9																4732	11	3	0	0	0	0	0	0	0	0	0			6							
473212	Kazuha_SkillUpgrade_2					3.84	6	5.216	9																4732	12	3	0	0	0	0	0	0	0	0	0			6							
473213	Kazuha_SkillUpgrade_2					4.08	6	5.542	9																4732	13	3	0	0	0	0	0	0	0	0	0			6							
473214	Kazuha_SkillUpgrade_2					4.32	6	5.868	9																4732	14	3	0	0	0	0	0	0	0	0	0			6							
473215	Kazuha_SkillUpgrade_2					4.56	6	6.194	9																4732	15	3	0	0	0	0	0	0	0	0	0			6							
473901	Kazuha_SkillUpgrade_3					2.624	1.2	0.36	8	15	60														4739	1	3	0	0	0	0	0	0	0	0	0			0							
473902	Kazuha_SkillUpgrade_3					2.8208	1.29	0.387	8	15	60														4739	2	3	12500	104313	3	112035	6	0	0	0	0			2							
473903	Kazuha_SkillUpgrade_3					3.0176	1.38	0.414	8	15	60														4739	3	3	17500	104314	2	112036	3	0	0	0	0			3							
473904	Kazuha_SkillUpgrade_3					3.28	1.5	0.45	8	15	60														4739	4	3	25000	104314	4	112036	4	0	0	0	0			3							
473905	Kazuha_SkillUpgrade_3					3.4768	1.59	0.477	8	15	60														4739	5	3	30000	104314	6	112036	6	0	0	0	0			4							
473906	Kazuha_SkillUpgrade_3					3.6736	1.68	0.504	8	15	60														4739	6	3	37500	104314	9	112036	9	0	0	0	0			4							
473907	Kazuha_SkillUpgrade_3					3.936	1.8	0.54	8	15	60														4739	7	3	120000	104315	4	112037	4	113019	1	0	0			5							
473908	Kazuha_SkillUpgrade_3					4.1984	1.92	0.576	8	15	60														4739	8	3	260000	104315	6	112037	6	113019	1	0	0			5							
473909	Kazuha_SkillUpgrade_3					4.4608	2.04	0.612	8	15	60														4739	9	3	450000	104315	12	112037	9	113019	2	0	0			6							
473910	Kazuha_SkillUpgrade_3					4.7232	2.16	0.648	8	15	60														4739	10	3	700000	104315	16	112037	12	113019	2	104319	1			6							
473911	Kazuha_SkillUpgrade_3					4.9856	2.28	0.684	8	15	60														4739	11	3	0	0	0	0	0	0	0	0	0			6							
473912	Kazuha_SkillUpgrade_3	0				5.248	2.4	0.72	8	15	60														4739	12	3	0	0	0	0	0	0	0	0	0			6							
473913	Kazuha_SkillUpgrade_3	0				5.576	2.55	0.765	8	15	60														4739	13	3	0	0	0	0	0	0	0	0	0			6							
473914	Kazuha_SkillUpgrade_3	0				5.904	2.7	0.81	8	15	60														4739	14	3	0	0	0	0	0	0	0	0	0			6							
473915	Kazuha_SkillUpgrade_3	0				6.232	2.85	0.855	8	15	60														4739	15	3	0	0	0	0	0	0	0	0	0			6							
482101	Feiyan_PermanentSkill_1					0.05	6	5																	4821	1	2	0	0	0	0	0	0	0	0	0			1							
482201	Feiyan_PermanentSkill_2					0.8																			4822	1	2	0	0	0	0	0	0	0	0	0			4							
482301	Feiyan_ProudSkill_NonCombat_1																								4823	1	2	0	0	0	0	0	0	0	0	0			0							1
483101	Feiyan_SkillUpgrade_1	0				0.583416	0.521256	0.760128	0.982294	1.15564	1.328986	1.502332	1.675678	2.5	3	3.5	4	4	50	0.15	0.568288	1.136335	1.419344	10	4831	1	3	0	0	0	0	0	0	0	0	0			0							
483102	Feiyan_SkillUpgrade_1					0.627172	0.56035	0.817138	1.041114	1.22484	1.408566	1.592292	1.776018	2.5	3	3.5	4	4	50	0.15	0.614544	1.228828	1.534872	10	4831	2	3	12500	104316	3	112035	6	0	0	0	0			2							
483103	Feiyan_SkillUpgrade_1					0.670928	0.599444	0.874147	1.099934	1.29404	1.488146	1.682252	1.876358	2.5	3	3.5	4	4	50	0.15	0.6608	1.32132	1.6504	10	4831	3	3	17500	104317	2	112036	3	0	0	0	0			3							
483104	Feiyan_SkillUpgrade_1					0.72927	0.65157	0.95016	1.1764	1.384	1.5916	1.7992	2.0068	2.5	3	3.5	4	4	50	0.15	0.72688	1.453452	1.81544	10	4831	4	3	25000	104317	4	112036	4	0	0	0	0			3							
483105	Feiyan_SkillUpgrade_1					0.773026	0.690664	1.00717	1.23522	1.4532	1.67118	1.88916	2.10714	2.5	3	3.5	4	4	50	0.15	0.773136	1.545944	1.930968	10	4831	5	3	30000	104317	6	112036	6	0	0	0	0			4							
483106	Feiyan_SkillUpgrade_1					0.816782	0.729758	1.064179	1.29404	1.5224	1.75076	1.97912	2.20748	2.5	3	3.5	4	4	50	0.15	0.826	1.65165	2.063	10	4831	6	3	37500	104317	9	112036	9	0	0	0	0			4							
483107	Feiyan_SkillUpgrade_1					0.875124	0.781884	1.140192	1.370506	1.61236	1.854214	2.096068	2.337922	2.5	3	3.5	4	4	50	0.15	0.898688	1.796995	2.244544	10	4831	7	3	120000	104318	4	112037	4	113018	1	0	0			5							
483108	Feiyan_SkillUpgrade_1					0.933466	0.83401	1.216205	1.446972	1.70232	1.957668	2.213016	2.468364	2.5	3	3.5	4	4	50	0.15	0.971376	1.94234	2.426088	10	4831	8	3	260000	104318	6	112037	6	113018	1	0	0			5							
483109	Feiyan_SkillUpgrade_1					0.991807	0.886135	1.292218	1.523438	1.79228	2.061122	2.329964	2.598806	2.5	3	3.5	4	4	50	0.15	1.044064	2.087686	2.607632	10	4831	9	3	450000	104318	12	112037	9	113018	2	0	0			6							
483110	Feiyan_SkillUpgrade_1					1.050149	0.938261	1.36823	1.599904	1.88224	2.164576	2.446912	2.729248	2.5	3	3.5	4	4	50	0.15	1.12336	2.246244	2.80568	10	4831	10	3	700000	104318	16	112037	12	113018	2	104319	1			6							
483111	Feiyan_SkillUpgrade_1					1.10849	0.990386	1.444243	1.67637	1.9722	2.26803	2.56386	2.85969	2.5	3	3.5	4	4	50	0.15	1.202656	2.404802	3.003728	10	4831	11	3	0	0	0	0	0	0	0	0	0			6							
483112	Feiyan_SkillUpgrade_1					1.166832	1.042512	1.520256	1.752836	2.06216	2.371484	2.680808	2.990132	2.5	3	3.5	4	4	50	0.15	1.281952	2.563361	3.201776	10	4831	12	3	0	0	0	0	0	0	0	0	0			6							
483113	Feiyan_SkillUpgrade_1					1.239759	1.107669	1.615272	1.829302	2.15212	2.474938	2.797756	3.120574	2.5	3	3.5	4	4	50	0.15	1.361248	2.721919	3.399824	10	4831	13	3	0	0	0	0	0	0	0	0	0			6							
483114	Feiyan_SkillUpgrade_1					1.312686	1.172826	1.710288	1.905768	2.24208	2.578392	2.914704	3.251016	2.5	3	3.5	4	4	50	0.15	1.440544	2.880478	3.597872	10	4831	14	3	0	0	0	0	0	0	0	0	0			6							
483115	Feiyan_SkillUpgrade_1					1.385613	1.237983	1.805304	1.982234	2.33204	2.681846	3.031652	3.381458	2.5	3	3.5	4	4	50	0.15	1.51984	3.039036	3.79592	10	4831	15	3	0	0	0	0	0	0	0	0	0			6							
483201	Feiyan_SkillUpgrade_2					1.696	9																		4832	1	3	0	0	0	0	0	0	0	0	0			0							
483202	Feiyan_SkillUpgrade_2					1.8232	9																		4832	2	3	12500	104316	3	112035	6	0	0	0	0			2							
483203	Feiyan_SkillUpgrade_2					1.9504	9																		4832	3	3	17500	104317	2	112036	3	0	0	0	0			3							
483204	Feiyan_SkillUpgrade_2					2.12	9																		4832	4	3	25000	104317	4	112036	4	0	0	0	0			3							
483205	Feiyan_SkillUpgrade_2					2.2472	9																		4832	5	3	30000	104317	6	112036	6	0	0	0	0			4							
483206	Feiyan_SkillUpgrade_2					2.3744	9																		4832	6	3	37500	104317	9	112036	9	0	0	0	0			4							
483207	Feiyan_SkillUpgrade_2					2.544	9																		4832	7	3	120000	104318	4	112037	4	113018	1	0	0			5							
483208	Feiyan_SkillUpgrade_2					2.7136	9																		4832	8	3	260000	104318	6	112037	6	113018	1	0	0			5							
483209	Feiyan_SkillUpgrade_2					2.8832	9																		4832	9	3	450000	104318	12	112037	9	113018	2	0	0			6							
483210	Feiyan_SkillUpgrade_2					3.0528	9																		4832	10	3	700000	104318	16	112037	12	113018	2	104319	1			6							
483211	Feiyan_SkillUpgrade_2					3.2224	9																		4832	11	3	0	0	0	0	0	0	0	0	0			6							
483212	Feiyan_SkillUpgrade_2					3.392	9																		4832	12	3	0	0	0	0	0	0	0	0	0			6							
483213	Feiyan_SkillUpgrade_2					3.604	9																		4832	13	3	0	0	0	0	0	0	0	0	0			6							
483214	Feiyan_SkillUpgrade_2					3.816	9																		4832	14	3	0	0	0	0	0	0	0	0	0			6							
483215	Feiyan_SkillUpgrade_2					4.028	9																		4832	15	3	0	0	0	0	0	0	0	0	0			6							
483901	Feiyan_SkillUpgrade_3					1.824	0.334	15	1	20	80														4839	1	3	0	0	0	0	0	0	0	0	0			0							
483902	Feiyan_SkillUpgrade_3					1.9608	0.354	15	1	20	80														4839	2	3	12500	104316	3	112035	6	0	0	0	0			2							
483903	Feiyan_SkillUpgrade_3					2.0976	0.374	15	1	20	80														4839	3	3	17500	104317	2	112036	3	0	0	0	0			3							
483904	Feiyan_SkillUpgrade_3					2.28	0.4	15	1	20	80														4839	4	3	25000	104317	4	112036	4	0	0	0	0			3							
483905	Feiyan_SkillUpgrade_3					2.4168	0.42	15	1	20	80														4839	5	3	30000	104317	6	112036	6	0	0	0	0			4							
483906	Feiyan_SkillUpgrade_3					2.5536	0.44	15	1	20	80														4839	6	3	37500	104317	9	112036	9	0	0	0	0			4							
483907	Feiyan_SkillUpgrade_3					2.736	0.466	15	1	20	80														4839	7	3	120000	104318	4	112037	4	113018	1	0	0			5							
483908	Feiyan_SkillUpgrade_3					2.9184	0.492	15	1	20	80														4839	8	3	260000	104318	6	112037	6	113018	1	0	0			5							
483909	Feiyan_SkillUpgrade_3					3.1008	0.518	15	1	20	80														4839	9	3	450000	104318	12	112037	9	113018	2	0	0			6							
483910	Feiyan_SkillUpgrade_3					3.2832	0.544	15	1	20	80														4839	10	3	700000	104318	16	112037	12	113018	2	104319	1			6							
483911	Feiyan_SkillUpgrade_3					3.4656	0.57	15	1	20	80														4839	11	3	0	0	0	0	0	0	0	0	0			6							
483912	Feiyan_SkillUpgrade_3	0				3.648	0.596	15	1	20	80														4839	12	3	0	0	0	0	0	0	0	0	0			6							
483913	Feiyan_SkillUpgrade_3	0				3.876	0.622	15	1	20	80														4839	13	3	0	0	0	0	0	0	0	0	0			6							
483914	Feiyan_SkillUpgrade_3	0				4.104	0.648	15	1	20	80														4839	14	3	0	0	0	0	0	0	0	0	0			6							
483915	Feiyan_SkillUpgrade_3	0				4.332	0.674	15	1	20	80														4839	15	3	0	0	0	0	0	0	0	0	0			6							
512101	Eula_PermanentSkill_1					0.5																			5121	1	2	0	0	0	0	0	0	0	0	0			1							
512201	Eula_PermanentSkill_2																								5122	1	2	0	0	0	0	0	0	0	0	0			4							
512301																									5123	1	2	0	0	0	0	0	0	0	0	0			0	2	1000	3	1			
513101	Eula_SkillUpgrade_1					0.897324	0.935508	0.567987	1.126428	0.718336	0.688	1.24399	40	5	0.745878	1.49144	1.862889								5131	1	3	0	0	0	0	0	0	0	0	0			0							
513102	Eula_SkillUpgrade_1					0.970362	1.011654	0.614219	1.218114	0.776806	0.744	1.345245	40	5	0.806589	1.612836	2.01452								5131	2	3	12500	104304	3	112005	6	0	0	0	0			2							
513103	Eula_SkillUpgrade_1					1.0434	1.0878	0.66045	1.3098	0.835275	0.8	1.4465	40	5	0.8673	1.734233	2.16615								5131	3	3	17500	104305	2	112006	3	0	0	0	0			3							
513104	Eula_SkillUpgrade_1					1.14774	1.19658	0.726495	1.44078	0.918803	0.88	1.59115	40	5	0.95403	1.907656	2.382765								5131	4	3	25000	104305	4	112006	4	0	0	0	0			3							
513105	Eula_SkillUpgrade_1					1.220778	1.272726	0.772726	1.532466	0.977272	0.936	1.692405	40	5	1.014741	2.029052	2.534396								5131	5	3	30000	104305	6	112006	6	0	0	0	0			4							
513106	Eula_SkillUpgrade_1					1.30425	1.35975	0.825562	1.63725	1.044094	1	1.808125	40	5	1.084125	2.167791	2.707688								5131	6	3	37500	104305	9	112006	9	0	0	0	0			4							
513107	Eula_SkillUpgrade_1					1.419024	1.479408	0.898212	1.781328	1.135974	1.088	1.96724	40	5	1.179528	2.358556	2.945964								5131	7	3	120000	104306	4	112007	4	113017	1	0	0			5							
513108	Eula_SkillUpgrade_1					1.533798	1.599066	0.970861	1.925406	1.227854	1.176	2.126355	40	5	1.274931	2.549322	3.184241								5131	8	3	260000	104306	6	112007	6	113017	1	0	0			5							
513109	Eula_SkillUpgrade_1					1.648572	1.718724	1.043511	2.069484	1.319735	1.264	2.28547	40	5	1.370334	2.740087	3.422517								5131	9	3	450000	104306	12	112007	9	113017	2	0	0			6							
513110	Eula_SkillUpgrade_1					1.77378	1.84926	1.122765	2.22666	1.419968	1.36	2.45905	40	5	1.47441	2.948195	3.682455								5131	10	3	700000	104306	16	112007	12	113017	2	104319	1			6							
513111	Eula_SkillUpgrade_1					1.917248	1.998833	1.213577	2.406758	1.534818	1.47	2.657944	40	5	1.593664	3.186652	3.980301								5131	11	3	0	0	0	0	0	0	0	0	0			6							
513112	Eula_SkillUpgrade_1					2.085965	2.17473	1.320372	2.618552	1.669882	1.59936	2.891843	40	5	1.733906	3.467078	4.330567								5131	12	3	0	0	0	0	0	0	0	0	0			6							
513113	Eula_SkillUpgrade_1					2.254683	2.350627	1.427166	2.830347	1.804946	1.72872	3.125742	40	5	1.874149	3.747503	4.680834								5131	13	3	0	0	0	0	0	0	0	0	0			6							
513114	Eula_SkillUpgrade_1					2.423401	2.526524	1.533961	3.042141	1.94001	1.85808	3.359641	40	5	2.014391	4.027928	5.0311								5131	14	3	0	0	0	0	0	0	0	0	0			6							
513115	Eula_SkillUpgrade_1					2.607457	2.718412	1.650465	3.27319	2.087352	1.9992	3.614804	40	5	2.167383	4.333847	5.413209								5131	15	3	0	0	0	0	0	0	0	0	0			6							
513201	Eula_SkillUpgrade_2					1.464	2.456	0.96	0.16	0.16	7	4	10	0.3	14	-0.16	-0.16	18							5132	1	3	0	0	0	0	0	0	0	0	0			0							
